collection,pmcid,doi,pmc_live_date,pubyear,journal,publisher,license_url,license_text
JMIR,PMC9004618,10.2196/31272,2022/04/13,2022,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8931848,10.2196/33587,2022/03/19,2022,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8931841,10.2196/31732,2022/03/19,2022,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8924908,10.2196/32452,2022/03/16,2022,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8924907,10.2196/31536,2022/03/16,2022,JMIR Bioinform Biotech,JMIR Publications,http://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Bioinformatics and Biotechnology, is properly cited. The complete bibliographic information, a link to the original publication on  https://bioinform.jmir.org/ https://bioinform.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8900047,10.2196/31813,2022/03/10,2022,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8887630,10.2196/33029,2022/03/03,2022,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8867393,10.2196/31259,2022/02/24,2022,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8862742,10.2196/32372,2022/02/24,2022,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8828361,10.2196/32378,2022/02/17,2022,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8805460,10.2196/29894,2022/02/09,2022,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8805453,10.2196/29539,2022/02/09,2022,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8722524,10.2196/31671,2022/01/06,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8722526,10.2196/31503,2022/01/06,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8664154,10.2196/33330,2021/12/13,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8664132,10.2196/31774,2021/12/13,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8641476,10.2196/30708,2021/12/06,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8601025,10.2196/32127,2021/11/23,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8601032,10.2196/32233,2021/11/23,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8601033,10.2196/29392,2021/11/23,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8521455,10.2196/31983,2021/10/20,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8507423,10.2196/27472,2021/10/12,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8483152,10.2196/30176,2021/10/12,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8477905,10.2196/29638,2021/09/28,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8448461,10.2196/30979,2021/09/28,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8448459,10.2196/25636,2021/09/28,2021,JMIR Infodemiology,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIR Infodemiology, is properly cited. The complete bibliographic information, a link to the original publication on  https://infodemiology.jmir.org/ https://infodemiology.jmir.org/ uri , as well as this copyright and license information must be included."
JMIR,PMC8459738,10.2196/24630,2021/09/28,2021,JMIRx Med,JMIR Publications,https://creativecommons.org/licenses/by/4.0/,"This is an open-access article distributed under the terms of the Creative Commons Attribution License ( https://creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ uri ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work, first published in JMIRx Med, is properly cited. The complete bibliographic information, a link to the original publication on  https://med.jmirx.org/ https://med.jmirx.org/ uri , as well as this copyright and license information must be included."
