collection,pmcid,doi,pmc_live_date,pubyear,journal,publisher,license_url,license_text
TF,PMC8544674,10.1080/07391102.2021.1989036,2021/10/25,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8544670,10.1080/10428194.2021.1992619,2021/10/25,2021,Leuk Lymphoma,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8544668,10.1080/14656566.2021.1990264,2021/10/25,2021,Expert Opin Pharmacother,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8544667,10.1080/00325481.2021.1987732,2021/10/25,2021,Postgrad Med,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8544664,10.1080/14779072.2021.1985466,2021/10/25,2021,Expert Rev Cardiovasc Ther,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8544661,10.1080/14787210.2022.1990756,2021/10/25,2021,Expert Rev Anti Infect Ther,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8515786,10.1080/20477724.2021.1978225,2021/10/15,2021,Pathog Glob Health,Taylor & Francis,http://creativecommons.org/licenses/by-nc-nd/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License ( http://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way."
TF,PMC8515785,10.1080/14760584.2021.1986390,2021/10/15,2021,Expert Rev Vaccines,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8506813,10.1080/00207454.2021.1973000,2021/10/12,2021,Int J Neurosci,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8506812,10.1080/15384101.2021.1982509,2021/10/12,2021,Cell Cycle,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8500310,10.1080/07391102.2021.1980109,2021/10/09,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8500306,10.1080/23744235.2021.1981549,2021/10/09,2021,Infect Dis (Lond),Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8500302,10.1080/23744235.2021.1982144,2021/10/09,2021,Infect Dis (Lond),Taylor & Francis,http://creativecommons.org/licenses/by/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License ( http://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ ), which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited."
TF,PMC8477590,10.1080/14787210.2021.1941871,2021/09/29,2021,Expert Rev Anti Infect Ther,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8477589,10.1080/14787210.2021.1961579,2021/09/29,2021,Expert Rev Anti Infect Ther,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8477588,10.1080/09273948.2021.1976221,2021/09/29,2021,Ocul Immunol Inflamm,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8477587,10.1080/20477724.2021.1984726,2021/09/29,2021,Pathog Glob Health,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8477586,10.1080/03630242.2021.1981517,2021/09/29,2021,Women Health,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8477585,10.1080/08998280.2021.1973274,2021/09/29,2021,Proc (Bayl Univ Med Cent),Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8477584,10.1080/1744666X.2021.1982385,2021/09/29,2021,Expert Rev Clin Immunol,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8477583,10.1080/14787210.2021.1949984,2021/09/29,2021,Expert Rev Anti Infect Ther,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8477437,10.1080/07391102.2021.1977702,2021/09/29,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8459932,10.1080/07391102.2021.1970627,2021/09/24,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8459931,10.1080/07391102.2021.1973563,2021/09/24,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8459930,10.1080/15476286.2021.1975388,2021/09/24,2021,RNA Biol,Taylor & Francis,http://creativecommons.org/licenses/by-nc-nd/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License ( http://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way."
TF,PMC8459929,10.1080/21645515.2021.1969855,2021/09/24,2021,Hum Vaccin Immunother,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8459928,10.1080/17446651.2021.1979392,2021/09/24,2021,Expert Rev Endocrinol Metab,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8442988,10.1080/08830185.2021.1929205,2021/09/16,2021,Int Rev Immunol,Taylor & Francis,http://creativecommons.org/licenses/by-nc-nd/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License ( http://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way."
TF,PMC8442987,10.1080/10408363.2021.1975637,2021/09/16,2021,Crit Rev Clin Lab Sci,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8442763,10.1080/14760584.2021.1977630,2021/09/16,2021,Expert Rev Vaccines,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8442762,10.1080/14787210.2021.1976144,2021/09/16,2021,Expert Rev Anti Infect Ther,Taylor & Francis,http://creativecommons.org/licenses/by-nc-nd/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License ( http://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way."
TF,PMC8442757,10.1080/07391102.2021.1970626,2021/09/16,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8442756,10.1080/07391102.2021.1977698,2021/09/16,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8442755,10.1080/23744235.2021.1974540,2021/09/16,2021,Infect Dis (Lond),Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8442754,10.1080/07391102.2021.1975569,2021/09/16,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8442753,10.1080/14789450.2021.1976151,2021/09/16,2021,Expert Rev Proteomics,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8442752,10.1080/00325481.2021.1974212,2021/09/16,2021,Postgrad Med,Taylor & Francis,http://creativecommons.org/licenses/by-nc-nd/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License ( http://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way."
TF,PMC8442751,10.1080/25787489.2021.1975608,2021/09/16,2021,HIV Res Clin Pract,Taylor & Francis,http://creativecommons.org/licenses/by-nc-nd/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License ( http://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way."
TF,PMC8442750,10.1080/14760584.2021.1976153,2021/09/16,2021,Expert Rev Vaccines,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8436419,10.1080/17476348.2021.1960824,2021/09/13,2021,Expert Rev Respir Med,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8436407,10.1080/07391102.2021.1972041,2021/09/13,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8436362,10.1080/07391102.2021.1969281,2021/09/13,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425474,10.1080/07391102.2021.1968497,2021/09/08,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425472,10.1080/08998280.2021.1961571,2021/09/08,2021,Proc (Bayl Univ Med Cent),Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425471,10.1080/17512433.2021.1964359,2021/09/08,2021,Expert Rev Clin Pharmacol,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425459,10.1080/23744235.2021.1969426,2021/09/08,2021,Infect Dis (Lond),Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425458,10.1080/23744235.2021.1973090,2021/09/08,2021,Infect Dis (Lond),Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425453,10.1080/21645515.2021.1963601,2021/09/08,2021,Hum Vaccin Immunother,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425447,10.1080/14737159.2021.1962708,2021/09/08,2021,Expert Rev Mol Diagn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425446,10.1080/14737159.2021.1962709,2021/09/08,2021,Expert Rev Mol Diagn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425445,10.1080/07391102.2021.1966509,2021/09/08,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425444,10.1080/23744235.2021.1963471,2021/09/08,2021,Infect Dis (Lond),Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425443,10.1080/09537104.2021.1962519,2021/09/08,2021,Platelets,Taylor & Francis,http://creativecommons.org/licenses/by-nc-nd/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives License ( http://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited, and is not altered, transformed, or built upon in any way."
TF,PMC8425442,10.1080/14760584.2021.1960161,2021/09/08,2021,Expert Rev Vaccines,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425441,10.1080/14740338.2021.1970744,2021/09/08,2021,Expert Opin Drug Saf,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425440,10.1080/07315724.2021.1951891,2021/09/08,2021,J Am Coll Nutr,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425439,10.1080/07391102.2021.1965028,2021/09/08,2021,J Biomol Struct Dyn,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
TF,PMC8425438,10.1080/14760584.2021.1962304,2021/09/08,2021,Expert Rev Vaccines,Taylor & Francis,NA,"This article is made available via the PMC Open Access Subset for unrestricted re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the COVID-19 pandemic or until permissions are revoked in writing. Upon expiration of these permissions, PMC is granted a perpetual license to make this article available via PMC and Europe PMC, consistent with existing copyright protections."
